common_voice_s1_449|তাদের একটি কাপড়ের মিল ইউবিআই-এর থেকে ঋণ নেয়|তাদের একটি কাপড়ের মিল ইউবিআই-এর থেকে ঋণ নেয়
common_voice_s1_450|তিনি একজন ব্যবসায়ী|তিনি একজন ব্যবসায়ী
common_voice_s1_451|তখন তারা জমিদার বাড়িতে কাজে গেলে ছোট রাজারাম রায়কে জমিদার বাড়ির বারান্দায় রেখে যেতেন|তখন তারা জমিদার বাড়িতে কাজে গেলে ছোট রাজারাম রায়কে জমিদার বাড়ির বারান্দায় রেখে যেতেন
common_voice_s1_452|গত বেশ কয়েক দশক ধরে সংখ্যাটি বাড়ছে|গত বেশ কয়েক দশক ধরে সংখ্যাটি বাড়ছে
common_voice_s1_453|এই জ্যামিতি অসীম স্তরের উপাদানের কথাও বিবেচনা করেছে|এই জ্যামিতি অসীম স্তরের উপাদানের কথাও বিবেচনা করেছে
common_voice_s1_454|টাইম ম্যাগাজিন জুলাইয়ের মাঝামাঝিতে ঘটনাটির উপর একটি গল্প সম্প্রচার করে|টাইম ম্যাগাজিন জুলাইয়ের মাঝামাঝিতে ঘটনাটির উপর একটি গল্প সম্প্রচার করে
common_voice_s1_455|স্বভাবতই, এই সংজ্ঞায় পূর্ণ সংখ্যার বদলে মূলদ সংখ্যা সহগ নিলেও বীজগাণিতিক সংখ্যার ধারণা একই থাকে|স্বভাবতই, এই সংজ্ঞায় পূর্ণ সংখ্যার বদলে মূলদ সংখ্যা সহগ নিলেও বীজগাণিতিক সংখ্যার ধারণা একই থাকে
common_voice_s1_456|ছাত্রলীগের এই অংশটি মূলত সাবেক সাধারণ সম্পাদক সিরাজুল ইসলাম খানের অনুসারী ছিল|ছাত্রলীগের এই অংশটি মূলত সাবেক সাধারণ সম্পাদক সিরাজুল ইসলাম খানের অনুসারী ছিল
common_voice_s1_457|যুদ্ধের পর অস্ট্রেলিয়ান ইম্পেরিয়াল ফোর্সেস ক্রিকেট দলের সদস্যরূপে ইংল্যান্ড, দক্ষিণ আফ্রিকা ও অস্ট্রেলিয়া সফর করেন|যুদ্ধের পর অস্ট্রেলিয়ান ইম্পেরিয়াল ফোর্সেস ক্রিকেট দলের সদস্যরূপে ইংল্যান্ড, দক্ষিণ আফ্রিকা ও অস্ট্রেলিয়া সফর করেন
common_voice_s1_458|সুতরাং আক্রমণ শুরু হওয়ার আগেই রাষ্ট্রদূত তা সরবরাহ করতে পারেননি|সুতরাং আক্রমণ শুরু হওয়ার আগেই রাষ্ট্রদূত তা সরবরাহ করতে পারেননি
common_voice_s1_459|তবে কেউ কেউ বলেন কারবালায় তিনি শহীদ হননি|তবে কেউ কেউ বলেন কারবালায় তিনি শহীদ হননি
common_voice_s1_460|মসজিদটি ইন্দোনেশিয়ার প্রাচীনতম মসজিদগুলির মধ্যে একটি|মসজিদটি ইন্দোনেশিয়ার প্রাচীনতম মসজিদগুলির মধ্যে একটি
common_voice_s1_461|এই গল্পে মাছ ধরার অল্প বর্ণনা গভীরতার সাথে তুলে ধরা হয়েছে, অন্যদিকে পারিপার্শ্বিক অবস্থায় কম গুরুত্ব দেওয়া হয়েছে|এই গল্পে মাছ ধরার অল্প বর্ণনা গভীরতার সাথে তুলে ধরা হয়েছে, অন্যদিকে পারিপার্শ্বিক অবস্থায় কম গুরুত্ব দেওয়া হয়েছে
common_voice_s1_462|পানামায় সমাজবিজ্ঞান বিষয়ের উত্তরণে অন্যতম পথিকৃৎ ছিলেন তিনি|পানামায় সমাজবিজ্ঞান বিষয়ের উত্তরণে অন্যতম পথিকৃৎ ছিলেন তিনি
common_voice_s1_463|তার বাবা মুহম্মদ শমসের আলী এবং মা আমিনা খাতুন|তার বাবা মুহম্মদ শমসের আলী এবং মা আমিনা খাতুন
common_voice_s1_464|কৃত্রিম পায়ের সাহায্যে উনি পর্বতারোহণ করতে থাকেন|কৃত্রিম পায়ের সাহায্যে উনি পর্বতারোহণ করতে থাকেন
common_voice_s1_465|এটি কলকাতা শহরতলির রেল ব্যবস্থার অংশ এবং পূর্ব রেলের আধিকারিক অধীন|এটি কলকাতা শহরতলির রেল ব্যবস্থার অংশ এবং পূর্ব রেলের আধিকারিক অধীন
common_voice_s1_466|বার্বাডোসে প্রধান ক্রীড়া কর্মকর্তার দায়িত্ব পালন করেছিলেন তিনি|বার্বাডোসে প্রধান ক্রীড়া কর্মকর্তার দায়িত্ব পালন করেছিলেন তিনি
common_voice_s1_467|বজ্রধরকে যুগলরূপেও কল্পনা করা হয়, যখন তিনি শক্তির সঙ্গে যুগলবদ্ধ থাকেন|বজ্রধরকে যুগলরূপেও কল্পনা করা হয়, যখন তিনি শক্তির সঙ্গে যুগলবদ্ধ থাকেন
common_voice_s1_468|বাল্মীকি নগর লোকসভা কেন্দ্র ছয়টি বিধানসভা কেন্দ্র নিয়ে গঠিত|বাল্মীকি নগর লোকসভা কেন্দ্র ছয়টি বিধানসভা কেন্দ্র নিয়ে গঠিত
common_voice_s1_469|গ্রামীন জনগণের ঋণ সমস্যা সমাধানের ব্যবস্থা করেন|গ্রামীন জনগণের ঋণ সমস্যা সমাধানের ব্যবস্থা করেন
common_voice_s1_470|ফ্রি স্টেট ও গ্রিকুয়াল্যান্ড ওয়েস্টের প্রথম-শ্রেণীর ক্রিকেট অঞ্চলকে একীভূত করে এ দলটি গঠিত হয়েছে|ফ্রি স্টেট ও গ্রিকুয়াল্যান্ড ওয়েস্টের প্রথম-শ্রেণীর ক্রিকেট অঞ্চলকে একীভূত করে এ দলটি গঠিত হয়েছে
common_voice_s1_471|রিয়েল মাদ্রিদের পক্ষে অভিষেকেই দু’টি গোল করেন|রিয়েল মাদ্রিদের পক্ষে অভিষেকেই দু’টি গোল করেন
common_voice_s1_472|খাতড়া ব্লকের গ্রামীণ এলাকা সাতটি গ্রাম পঞ্চায়েত নিয়ে গঠিত|খাতড়া ব্লকের গ্রামীণ এলাকা সাতটি গ্রাম পঞ্চায়েত নিয়ে গঠিত
common_voice_s1_473|বাস্তবে এটি মুসলিম দেশগুলিতে বিবাহ বিচ্ছেদ আইন সংস্কারের মতো বিষয়গুলিকে সমর্থন করে|বাস্তবে এটি মুসলিম দেশগুলিতে বিবাহ বিচ্ছেদ আইন সংস্কারের মতো বিষয়গুলিকে সমর্থন করে
common_voice_s1_474|তবে, তিনি এ উদ্দেশ্য পূরণে সফল হননি|তবে, তিনি এ উদ্দেশ্য পূরণে সফল হননি
common_voice_s1_475|দুই সপ্তাহের ব্যবধানে জোড়া শতক করে সকলের নজরে আসেন|দুই সপ্তাহের ব্যবধানে জোড়া শতক করে সকলের নজরে আসেন
common_voice_s1_476|সে স্বেচ্ছাসেবকদের পরিবর্তনের প্রয়োজন উদ্দেশ্যে সচেতনতা বৃদ্ধি করতে কাজ করেন|সে স্বেচ্ছাসেবকদের পরিবর্তনের প্রয়োজন উদ্দেশ্যে সচেতনতা বৃদ্ধি করতে কাজ করেন
common_voice_s1_477|এ ঘটনা গান্ধীর নিকট বেশি বাড়াবাড়ি মনে হয়|এ ঘটনা গান্ধীর নিকট বেশি বাড়াবাড়ি মনে হয়
common_voice_s1_478|সমসাময়িক প্রুশীয় মডেল অনুযায়ী বিচার বিভাগ ছিল স্বাধীন|সমসাময়িক প্রুশীয় মডেল অনুযায়ী বিচার বিভাগ ছিল স্বাধীন
common_voice_s1_479|এরপর তিনি ওরেগন স্টেট বিশ্ববিদ্যালয়ে ভর্তি হন, যেখানে তিনি ব্যবসা এবং অর্থনীতি নিয়ে পড়াশোনা করেন|এরপর তিনি ওরেগন স্টেট বিশ্ববিদ্যালয়ে ভর্তি হন, যেখানে তিনি ব্যবসা এবং অর্থনীতি নিয়ে পড়াশোনা করেন
common_voice_s1_480|তারা দুজনেই স্কটিশ ছিলেন|তারা দুজনেই স্কটিশ ছিলেন
common_voice_s1_481|ঐ সময়টায় তিনি ছিলেন প্যারিসে|ঐ সময়টায় তিনি ছিলেন প্যারিসে
common_voice_s1_482|তাঁর আধ্যাত্মিক ভাবধারায় অনেক গুণীজন আকৃষ্ট হন|তাঁর আধ্যাত্মিক ভাবধারায় অনেক গুণীজন আকৃষ্ট হন
common_voice_s1_483|সৈনিকরা এসব ক্যাম্পে অবস্থানের ফলে শহরের জনগণের উপর বাড়তি চাপ পড়ত না|সৈনিকরা এসব ক্যাম্পে অবস্থানের ফলে শহরের জনগণের উপর বাড়তি চাপ পড়ত না
common_voice_s1_484|জলাশয় বুড়িশ্বর ও আন্ধারমানিক নদী এবং রাবনাবাদ চ্যানেল উল্লেখযোগ্য|জলাশয় বুড়িশ্বর ও আন্ধারমানিক নদী এবং রাবনাবাদ চ্যানেল উল্লেখযোগ্য
common_voice_s1_485|যদিও মালয়েশিয়ার ফ্লাইট অপারেটর এবং দেশের সরকার সেবা চালু করার জন্য ভারত সরকারের সাথে যোগাযোগ করে আসছে|যদিও মালয়েশিয়ার ফ্লাইট অপারেটর এবং দেশের সরকার সেবা চালু করার জন্য ভারত সরকারের সাথে যোগাযোগ করে আসছে
common_voice_s1_486|সেনাবাহিনীর অন্যান্য ইউনিট থেকে ব্রিগেডের সৈনিক ও অফিসারদের টানা হয়েছিল|সেনাবাহিনীর অন্যান্য ইউনিট থেকে ব্রিগেডের সৈনিক ও অফিসারদের টানা হয়েছিল
common_voice_s1_487|ঢাকার মন্দিরটি বনগ্রামে অবস্থিত; অন্যগুলি চট্টগ্রাম, সিলেট, যশোর, কুমিল্লা শহরে অবস্থিত|ঢাকার মন্দিরটি বনগ্রামে অবস্থিত; অন্যগুলি চট্টগ্রাম, সিলেট, যশোর, কুমিল্লা শহরে অবস্থিত
common_voice_s1_488|খ্রিস্ট ধর্ম বিকাশের পূর্ব পর্যন্ত এখানে হেলেনীয় সংস্কৃতি টিকে ছিল|খ্রিস্ট ধর্ম বিকাশের পূর্ব পর্যন্ত এখানে হেলেনীয় সংস্কৃতি টিকে ছিল
common_voice_s1_489|এটি পরিচালনা করেছেন মার্টিন স্কোরসেজি এবং চিত্রনাট্য লিখেছেন জন লোগান|এটি পরিচালনা করেছেন মার্টিন স্কোরসেজি এবং চিত্রনাট্য লিখেছেন জন লোগান
common_voice_s1_490|বিচারক শুধু আইন অনুযায়ী বিচারকার্য সম্পন্ন করবেন, এর বাইরে তার এখতিয়ার নেই|বিচারক শুধু আইন অনুযায়ী বিচারকার্য সম্পন্ন করবেন, এর বাইরে তার এখতিয়ার নেই
common_voice_s1_491|বিভিন্ন সময়ে এটা লক্ষ লক্ষ মানুষের মৃত্যুর কারণ হিসেবে চিহ্নিত হয়ে এসেছে|বিভিন্ন সময়ে এটা লক্ষ লক্ষ মানুষের মৃত্যুর কারণ হিসেবে চিহ্নিত হয়ে এসেছে
common_voice_s1_492|ষষ্ঠ শতাব্দী থেকে এই নগরের ইতিহাস নথিবদ্ধ আছে|ষষ্ঠ শতাব্দী থেকে এই নগরের ইতিহাস নথিবদ্ধ আছে
common_voice_s1_493|ঠোঁট মাঝারি ধরনের, চাপা ও লম্বাটে|ঠোঁট মাঝারি ধরনের, চাপা ও লম্বাটে
common_voice_s1_494|এলাকার একক জমিদার হিসেবে তৈরী করে সুদৃশ্য দ্বিতল বিশিষ্ট মনোরম অট্টালিকা|এলাকার একক জমিদার হিসেবে তৈরী করে সুদৃশ্য দ্বিতল বিশিষ্ট মনোরম অট্টালিকা
common_voice_s1_495|তিনি হলেন সুপারহিরো থর-এর গৃহীত ভাই এবং প্রায়শ তার শত্রু|তিনি হলেন সুপারহিরো থর-এর গৃহীত ভাই এবং প্রায়শ তার শত্রু
common_voice_s1_496|বৃহত্তর রাজশাহী-পাবনা অঞ্চলে আত্রাই-এর উপনদীসমূহ হচ্ছে: তুলসীগঙ্গা, নন্দকুয়া, বরানাই এবং বড়াল|বৃহত্তর রাজশাহী-পাবনা অঞ্চলে আত্রাই-এর উপনদীসমূহ হচ্ছে: তুলসীগঙ্গা, নন্দকুয়া, বরানাই এবং বড়াল
common_voice_s1_497|আমি তোমার সাথে বুড়ো হতে চাই|আমি তোমার সাথে বুড়ো হতে চাই
common_voice_s1_498|ব্রিন মার পিএইচডি ডিগ্রি প্রদানকারী প্রথম মহিলা কলেজ হিসেবে পরিচিত|ব্রিন মার পিএইচডি ডিগ্রি প্রদানকারী প্রথম মহিলা কলেজ হিসেবে পরিচিত
common_voice_s1_499|হিন্দি ভাষাকে প্রচার এবং চর্চা করা এই দিবসের মূল উদ্দেশ্য|হিন্দি ভাষাকে প্রচার এবং চর্চা করা এই দিবসের মূল উদ্দেশ্য
common_voice_s1_500|"তিনি ""রাজ সিংহাসন"" চলচ্চিত্রে প্রথম কণ্ঠ দেন"|"তিনি ""রাজ সিংহাসন"" চলচ্চিত্রে প্রথম কণ্ঠ দেন"
common_voice_s1_501|কিন্তু বিজ্ঞাপন দিয়েও তিনি অভিনেত্রীর সন্ধান পান নাই|কিন্তু বিজ্ঞাপন দিয়েও তিনি অভিনেত্রীর সন্ধান পান নাই
common_voice_s1_502|দেশের শিক্ষা, শিল্প এবং অর্থনীতিতে রয়েছে এর অবিস্মরণীয় অবদান|দেশের শিক্ষা, শিল্প এবং অর্থনীতিতে রয়েছে এর অবিস্মরণীয় অবদান
common_voice_s1_503|তার রচিত গানটি স্বীয় কন্ঠে চট্টগ্রাম আঞ্চলিক গানের প্রথম রেকর্ডকৃত গান|তার রচিত গানটি স্বীয় কন্ঠে চট্টগ্রাম আঞ্চলিক গানের প্রথম রেকর্ডকৃত গান
common_voice_s1_504|ফ্রান্সিসকো জেগে উঠেন|ফ্রান্সিসকো জেগে উঠেন
common_voice_s1_505|সাতকানিয়া উপজেলার পশ্চিমাংশে কাঞ্চনা ইউনিয়নের অবস্থান|সাতকানিয়া উপজেলার পশ্চিমাংশে কাঞ্চনা ইউনিয়নের অবস্থান
common_voice_s1_506|প্রতিদিন এই স্টেশনে কলকাতা শহরতলি রেলের লোকাল ট্রেনগুলি রেল যাত্রীদের পরিষেবা প্রদান করে থাকে|প্রতিদিন এই স্টেশনে কলকাতা শহরতলি রেলের লোকাল ট্রেনগুলি রেল যাত্রীদের পরিষেবা প্রদান করে থাকে
common_voice_s1_507|হাই স্কুলে তিনি গান এবং গানের থিয়েটার নিয়ে পড়েছিলেন|হাই স্কুলে তিনি গান এবং গানের থিয়েটার নিয়ে পড়েছিলেন
common_voice_s1_508|কলেজটি চারটি ভবন নিয়ে গঠিত|কলেজটি চারটি ভবন নিয়ে গঠিত
common_voice_s1_509|নির্বাহী শাখা আইন জারি করত এবং বাস্তবায়ন করত|নির্বাহী শাখা আইন জারি করত এবং বাস্তবায়ন করত
common_voice_s1_510|এ ওয়ার্ডের বর্তমান কাউন্সিলর হলেন আনোয়ার ইকবাল|এ ওয়ার্ডের বর্তমান কাউন্সিলর হলেন আনোয়ার ইকবাল
common_voice_s1_511|স্বাধীন ভারত প্রতিষ্ঠার পর কারাবন্দী হন তিনি|স্বাধীন ভারত প্রতিষ্ঠার পর কারাবন্দী হন তিনি
common_voice_s1_512|কিন্তু তিনি পরাজিত হয়ে কারাগারে মৃত্যুবরণ করেন|কিন্তু তিনি পরাজিত হয়ে কারাগারে মৃত্যুবরণ করেন
common_voice_s1_513|পরবর্তীতে তিনি রাজনীতিতে জড়িয়ে পড়েছিলেন|পরবর্তীতে তিনি রাজনীতিতে জড়িয়ে পড়েছিলেন
common_voice_s1_514|কিন্তু তিনি তার বাহিনীকে নিয়ে পালিয়ে যান|কিন্তু তিনি তার বাহিনীকে নিয়ে পালিয়ে যান
common_voice_s1_515|কামরূপ অনুসন্ধান সমিতি অঞ্চলটিতে ছড়িয়ে থাকা বহু ঐতিহাসিক সম্পদ আহরণ করে নিজে সংগ্রহ করেছিল|কামরূপ অনুসন্ধান সমিতি অঞ্চলটিতে ছড়িয়ে থাকা বহু ঐতিহাসিক সম্পদ আহরণ করে নিজে সংগ্রহ করেছিল
common_voice_s1_516|তার জন্ম নাম রবি কাপুর|তার জন্ম নাম রবি কাপুর
common_voice_s1_517|তিনি বেশ কয়েকজন প্রধানমন্ত্রী, মন্ত্রী, সংসদ সদস্য, অস্কার বিজয়ী, নোবেল বিজয়ীদের সাক্ষাৎকার নিয়েছেন এবং একাডেমিক জার্নাল সম্পাদনা করেছেন|তিনি বেশ কয়েকজন প্রধানমন্ত্রী, মন্ত্রী, সংসদ সদস্য, অস্কার বিজয়ী, নোবেল বিজয়ীদের সাক্ষাৎকার নিয়েছেন এবং একাডেমিক জার্নাল সম্পাদনা করেছেন
common_voice_s1_518|ভূগর্ভস্থ পানিতে আর্সেনিকের দূষণ মানবজাতির জন্য কোনো নতুন স্বাস্থ্য সমস্যা নয়|ভূগর্ভস্থ পানিতে আর্সেনিকের দূষণ মানবজাতির জন্য কোনো নতুন স্বাস্থ্য সমস্যা নয়
common_voice_s1_519|যুদ্ধের শেষ পর্যায়ে ভারতের বাহিনীরাও বাংলাদেশের মুক্তিযুদ্ধে অংশ নিয়েছিল|যুদ্ধের শেষ পর্যায়ে ভারতের বাহিনীরাও বাংলাদেশের মুক্তিযুদ্ধে অংশ নিয়েছিল
common_voice_s1_520|প্রতি দিন মন্দিরে আগত ভক্তরা মিষ্টান্ন ও অন্ন ভোগ দিতে পারেন ও পরে প্রসাদ গ্রহণ করতে পারেন|প্রতি দিন মন্দিরে আগত ভক্তরা মিষ্টান্ন ও অন্ন ভোগ দিতে পারেন ও পরে প্রসাদ গ্রহণ করতে পারেন
common_voice_s1_521|এটি মাঝারি আকারের বৃক্ষ জাতীয় উদ্ভিদ|এটি মাঝারি আকারের বৃক্ষ জাতীয় উদ্ভিদ
common_voice_s1_522|অতএব, সুবহময় সরাসরি মুখ্যমন্ত্রীর সাথে কথা বলার পরিকল্পনা এনেছিলেন|অতএব, সুবহময় সরাসরি মুখ্যমন্ত্রীর সাথে কথা বলার পরিকল্পনা এনেছিলেন
common_voice_s1_523|ভারতে অর্থনৈতিক জরুরি অবস্থা একবারও জারি করা হয়নি|ভারতে অর্থনৈতিক জরুরি অবস্থা একবারও জারি করা হয়নি
common_voice_s1_524|এ প্রতিষ্ঠানের অধ্যক্ষ জনাব আবু আহমেদ|এ প্রতিষ্ঠানের অধ্যক্ষ জনাব আবু আহমেদ
common_voice_s1_525|এছাড়াও ভারতের ‘দ্য ন্যাশনাল হেরাল্ড’ ও ‘দ্য হিন্দুস্তান টাইমস’ও সম্পাদনা করেছেন|এছাড়াও ভারতের ‘দ্য ন্যাশনাল হেরাল্ড’ ও ‘দ্য হিন্দুস্তান টাইমস’ও সম্পাদনা করেছেন
common_voice_s1_526|এছাড়াও জেএসসি, এসএসসি, এইচএসসি, ভর্তি পরীক্ষা, দক্ষতা উন্নয়ন, মডেল টেস্ট, ভিডিও লাইব্রেরি, লাইভ ক্লাস|এছাড়াও জেএসসি, এসএসসি, এইচএসসি, ভর্তি পরীক্ষা, দক্ষতা উন্নয়ন, মডেল টেস্ট, ভিডিও লাইব্রেরি, লাইভ ক্লাস
common_voice_s1_527|ক্যান্টারবারি দলের পক্ষে এক মৌসুম খেলেন|ক্যান্টারবারি দলের পক্ষে এক মৌসুম খেলেন
common_voice_s1_528|তিনি দামেস্কের একটি বিশ্ববিদ্যালয়ে চিকিৎসাবিজ্ঞান বিষয়ে অধ্যয়ন করেছেন|তিনি দামেস্কের একটি বিশ্ববিদ্যালয়ে চিকিৎসাবিজ্ঞান বিষয়ে অধ্যয়ন করেছেন
common_voice_s1_529|তিনি দ্বিতীয়বারের মতো সংসদ সদস্য নির্বাচিত হয়েছেন|তিনি দ্বিতীয়বারের মতো সংসদ সদস্য নির্বাচিত হয়েছেন
common_voice_s1_530|তিনি ব্যক্তিগতভাবে শিক্ষা গ্রহণ করেছিলেন|তিনি ব্যক্তিগতভাবে শিক্ষা গ্রহণ করেছিলেন
common_voice_s1_531|বুলগেরিয়া করোনাভাইরাস মহামারীর কারণে মার্চ মাসে বিদেশীদের প্রবেশ নিষিদ্ধ করেছিল|বুলগেরিয়া করোনাভাইরাস মহামারীর কারণে মার্চ মাসে বিদেশীদের প্রবেশ নিষিদ্ধ করেছিল
common_voice_s1_532|কোম্পানিগুলো এধরনের একটি অবস্থার ধারণা আগেই পেয়েছিল|কোম্পানিগুলো এধরনের একটি অবস্থার ধারণা আগেই পেয়েছিল
common_voice_s1_533|আসফ জাহ মীর মাহবুব আলী খান তিন বছর বয়সে নিজাম হন|আসফ জাহ মীর মাহবুব আলী খান তিন বছর বয়সে নিজাম হন
common_voice_s1_534|গ্রামটি কয়েকটি পাড়া ও মহল্লায় বিভক্ত|গ্রামটি কয়েকটি পাড়া ও মহল্লায় বিভক্ত
common_voice_s1_535|তার মার্কিন ও ডেনীয় দ্বৈত নাগরিকত্ব রয়েছে|তার মার্কিন ও ডেনীয় দ্বৈত নাগরিকত্ব রয়েছে
common_voice_s1_536|অপরজন হলেন ইলিয়ট রিচার্ডসন|অপরজন হলেন ইলিয়ট রিচার্ডসন
common_voice_s1_537|বর্তমানে যা লন্ডনের টাওয়ারে সংরক্ষিত রয়েছে|বর্তমানে যা লন্ডনের টাওয়ারে সংরক্ষিত রয়েছে
common_voice_s1_538|প্রথমত, ভাষার জন্য মনে বা মস্তিষ্কে যে একটি আলাদা স্বয়ংক্রিয় ব্যবস্থা আছে, সেটি তারা অস্বীকার করেন|প্রথমত, ভাষার জন্য মনে বা মস্তিষ্কে যে একটি আলাদা স্বয়ংক্রিয় ব্যবস্থা আছে, সেটি তারা অস্বীকার করেন
common_voice_s1_539|সমস্ত বিদ্যালয়ে গানের সমন্বিত সংস্করণ গাইতে বাধ্য হয়েছিল|সমস্ত বিদ্যালয়ে গানের সমন্বিত সংস্করণ গাইতে বাধ্য হয়েছিল
common_voice_s1_540|আমার বাবা পিজ্জা ভালবাসে|আমার বাবা পিজ্জা ভালবাসে
common_voice_s1_541|এর এক অংশে গড়ে ওঠে 'কোম্পানির বাগান|এর এক অংশে গড়ে ওঠে 'কোম্পানির বাগান
common_voice_s1_542|গ্রন্থাগারটি একটি প্রাতিষ্ঠানিক আর্কাইভ হিসেবে সেবা প্রদান করে|গ্রন্থাগারটি একটি প্রাতিষ্ঠানিক আর্কাইভ হিসেবে সেবা প্রদান করে
common_voice_s1_543|ঘরোয়া প্রথম-শ্রেণীর অস্ট্রেলীয় ক্রিকেটে নিউ সাউথ ওয়েলস দলের প্রতিনিধিত্ব করেন|ঘরোয়া প্রথম-শ্রেণীর অস্ট্রেলীয় ক্রিকেটে নিউ সাউথ ওয়েলস দলের প্রতিনিধিত্ব করেন
common_voice_s1_544|তারপর দায়িত্ব গ্রহণ করেন মাওলানা শরিফ উদ্দিন|তারপর দায়িত্ব গ্রহণ করেন মাওলানা শরিফ উদ্দিন
common_voice_s1_545|"তার অভিনীত প্রথম টেলিভিশন নাটক ""জীবন যেমন"|"তার অভিনীত প্রথম টেলিভিশন নাটক ""জীবন যেমন"
common_voice_s1_546|সক্রিয় রাজনীতিতে প্রবেশের আগে তিনি চিকিৎসা উৎপাদন, টেক্সটাইল ও শ্রমিক নিরাপত্তা খাতে কাজ করেছিলেন|সক্রিয় রাজনীতিতে প্রবেশের আগে তিনি চিকিৎসা উৎপাদন, টেক্সটাইল ও শ্রমিক নিরাপত্তা খাতে কাজ করেছিলেন
common_voice_s1_547|জিতেন্দ্র সিংহ বহুজন সমাজ পার্টি থেকে একজন রাজনীতিবিদ এবং বর্তমানে ইউপি হ্যান্ডবল অ্যাসোসিয়েশনের সহ-সভাপতি হিসাবে নাম ঘোষণা করেছেন|জিতেন্দ্র সিংহ বহুজন সমাজ পার্টি থেকে একজন রাজনীতিবিদ এবং বর্তমানে ইউপি হ্যান্ডবল অ্যাসোসিয়েশনের সহ-সভাপতি হিসাবে নাম ঘোষণা করেছেন
common_voice_s1_548|তিনি এগারো ভাইবোনের মধ্যে একজন|তিনি এগারো ভাইবোনের মধ্যে একজন
common_voice_s1_549|তাই তিনি জেরুসালেমের সমস্ত খ্রিস্টান অধিবাসীদের বহিষ্কার করেন|তাই তিনি জেরুসালেমের সমস্ত খ্রিস্টান অধিবাসীদের বহিষ্কার করেন
common_voice_s1_550|জোয়াকিম মালিকের সহকর্মী হন|জোয়াকিম মালিকের সহকর্মী হন
common_voice_s1_551|এই এলাকা জর্ডানের অংশ ছিল|এই এলাকা জর্ডানের অংশ ছিল
common_voice_s1_552|বাচ্চা উড়তে না শেখা পর্যন্ত এটি সর্বদাই কাছাকাছি অবস্থান করে|বাচ্চা উড়তে না শেখা পর্যন্ত এটি সর্বদাই কাছাকাছি অবস্থান করে
common_voice_s1_553|আফগানিস্তানের প্রথম দ্বিপাক্ষিক সফর হবে জিম্বাবুয়ের বাইরে অন্য একটি পূর্ণ সদস্য দেশ|আফগানিস্তানের প্রথম দ্বিপাক্ষিক সফর হবে জিম্বাবুয়ের বাইরে অন্য একটি পূর্ণ সদস্য দেশ
common_voice_s1_554|পরে একটি কার্বি ভাষার রামায়ণ এই গ্রন্থের অনুকরণে রচনা করা হয়েছিল|পরে একটি কার্বি ভাষার রামায়ণ এই গ্রন্থের অনুকরণে রচনা করা হয়েছিল
common_voice_s1_555|তিনি শেখ হাসিনা জাতীয় বার্ন ও প্লাস্টিক সার্জারি ইনস্টিটিউটের প্রধান সমন্বয়ক হিসেবে দায়িত্ব পালন করছেন|তিনি শেখ হাসিনা জাতীয় বার্ন ও প্লাস্টিক সার্জারি ইনস্টিটিউটের প্রধান সমন্বয়ক হিসেবে দায়িত্ব পালন করছেন
common_voice_s1_556|তিনি গ্যুতো তন্ত্র মহাবিদ্যালয়ে তন্ত্র শিক্ষালাভ করেন|তিনি গ্যুতো তন্ত্র মহাবিদ্যালয়ে তন্ত্র শিক্ষালাভ করেন
common_voice_s1_557|তবে হজ হল ফরজ|তবে হজ হল ফরজ
common_voice_s1_558|কারণ এটি তিন কান্ডে বা খন্ডে বিভক্ত|কারণ এটি তিন কান্ডে বা খন্ডে বিভক্ত
common_voice_s1_559|একদলীয় রাষ্ট্রগুলি বিভিন্ন পদ্ধতির মাধ্যমে নিজেদের ব্যাখ্যা করে|একদলীয় রাষ্ট্রগুলি বিভিন্ন পদ্ধতির মাধ্যমে নিজেদের ব্যাখ্যা করে
common_voice_s1_560|কিন্তু তাতে তারা একটা জিনিস খুঁজে পান না|কিন্তু তাতে তারা একটা জিনিস খুঁজে পান না
common_voice_s1_561|"ফিলিপ জেনকিন্স যুক্তি দেখান যে রমজানের রোজা পালনের বিষয়টি ""সিরিয়ার চর্চা"" থেকে বেড়েছে"|"ফিলিপ জেনকিন্স যুক্তি দেখান যে রমজানের রোজা পালনের বিষয়টি ""সিরিয়ার চর্চা"" থেকে বেড়েছে"
common_voice_s1_562|স্বয়ং কৃষ্ণ তাঁর এই আনুগত্যের প্রশংসা করেন|স্বয়ং কৃষ্ণ তাঁর এই আনুগত্যের প্রশংসা করেন
common_voice_s1_563|তিনি ভারত বিভাজনের পর নারী ও শিশু উদ্বাস্তুদের পুনর্বাসনের প্রচেষ্টায় মন্ত্রণালয়কে সহায়তা করেছিলেন|তিনি ভারত বিভাজনের পর নারী ও শিশু উদ্বাস্তুদের পুনর্বাসনের প্রচেষ্টায় মন্ত্রণালয়কে সহায়তা করেছিলেন
common_voice_s1_564|কাশী বিশ্ববিদ্যালয়ে পড়াকালীন ভারত ছাড়ো আন্দোলনে যোগ দেন|কাশী বিশ্ববিদ্যালয়ে পড়াকালীন ভারত ছাড়ো আন্দোলনে যোগ দেন
common_voice_s1_565|তার পিতার নাম আব্দুর রহমান চৌধুরী|তার পিতার নাম আব্দুর রহমান চৌধুরী
common_voice_s1_566|নওয়াজ শরীফ বিরোধী দলের নেতার পদ গ্রহণ করেছিলেন|নওয়াজ শরীফ বিরোধী দলের নেতার পদ গ্রহণ করেছিলেন
